Id,Category
19007,1
19008,1
19009,1
19010,1
19011,2
19012,4
19013,4
19014,1
19015,8
19016,1
19017,2
19018,1
19019,2
19020,1
19021,2
19022,1
19023,7
19024,2
19025,1
19026,1
19027,2
19028,1
19029,5
19030,1
19031,1
19032,1
19033,1
19034,2
19035,1
19036,1
19037,3
19038,1
19039,2
19040,4
19041,2
19042,1
19043,1
19044,1
19045,1
19046,1
19047,1
19048,1
19049,1
19050,1
19051,1
19052,4
19053,1
19054,1
19055,2
19056,1
19057,4
19058,4
19059,4
19060,1
19061,1
19062,1
19063,4
19064,4
19065,1
19066,2
19067,1
19068,2
19069,1
19070,1
19071,1
19072,1
19073,2
19074,1
19075,3
19076,1
19077,1
19078,1
19079,1
19080,1
19081,2
19082,2
19083,1
19084,6
19085,1
19086,1
19087,4
19088,1
19089,1
19090,1
19091,1
19092,1
19093,1
19094,1
19095,1
19096,2
19097,4
19098,2
19099,1
19100,4
19101,1
19102,1
19103,1
19104,1
19105,2
19106,2
19107,1
19108,4
19109,1
19110,1
19111,1
19112,4
19113,1
19114,3
19115,2
19116,1
19117,2
19118,2
19119,2
19120,2
19121,1
19122,1
19123,2
19124,1
19125,1
19126,2
19127,2
19128,1
19129,3
19130,2
19131,1
19132,1
19133,1
19134,4
19135,1
19136,4
19137,1
19138,1
19139,2
19140,1
19141,1
19142,1
19143,1
19144,1
19145,1
19146,1
19147,1
19148,2
19149,4
19150,2
19151,1
19152,1
19153,1
19154,1
19155,1
19156,1
19157,2
19158,1
19159,1
19160,1
19161,2
19162,1
19163,2
19164,1
19165,1
19166,2
19167,1
19168,2
19169,1
19170,1
19171,1
19172,1
19173,4
19174,1
19175,1
19176,1
19177,1
19178,4
19179,1
19180,4
19181,1
19182,2
19183,1
19184,1
19185,4
19186,1
19187,1
19188,1
19189,2
19190,1
19191,1
19192,1
19193,1
19194,1
19195,1
19196,1
19197,1
19198,2
19199,1
19200,1
19201,2
19202,2
19203,1
19204,4
19205,1
19206,1
19207,1
19208,1
19209,2
19210,1
19211,2
19212,1
19213,4
19214,1
19215,2
19216,1
19217,2
19218,1
19219,1
19220,1
19221,2
19222,1
19223,1
19224,0
19225,1
19226,1
19227,1
19228,2
19229,1
19230,4
19231,1
19232,2
19233,2
19234,1
19235,1
19236,1
19237,1
19238,1
19239,4
19240,1
19241,1
19242,1
19243,1
19244,1
19245,5
19246,3
19247,1
19248,2
19249,2
19250,1
19251,2
19252,1
19253,1
19254,2
19255,1
19256,1
19257,5
19258,1
19259,1
19260,1
19261,1
19262,1
19263,1
19264,1
19265,1
19266,1
19267,5
19268,1
19269,1
19270,3
19271,4
19272,1
19273,4
19274,4
19275,1
19276,1
19277,2
19278,1
19279,1
19280,2
19281,1
19282,5
19283,2
19284,2
19285,1
19286,1
19287,1
19288,4
19289,2
19290,1
19291,4
19292,5
19293,1
19294,1
19295,2
19296,1
19297,2
19298,1
19299,2
19300,4
19301,1
19302,1
19303,2
19304,3
19305,3
19306,1
19307,1
19308,1
19309,1
19310,1
19311,2
19312,1
19313,2
19314,1
19315,1
19316,2
19317,1
19318,2
19319,1
19320,1
19321,3
19322,1
19323,1
19324,1
19325,1
19326,1
19327,1
19328,2
19329,1
19330,1
19331,5
19332,1
19333,1
19334,1
19335,1
19336,1
19337,1
19338,3
19339,1
19340,1
19341,1
19342,1
19343,1
19344,1
19345,4
19346,1
19347,1
19348,3
19349,2
19350,1
19351,1
19352,1
19353,1
19354,4
19355,3
19356,1
19357,1
19358,2
19359,1
19360,2
19361,5
19362,1
19363,1
19364,4
19365,1
19366,1
19367,1
19368,1
19369,1
19370,8
19371,2
19372,3
19373,1
19374,1
19375,1
19376,1
19377,1
19378,1
19379,3
19380,1
19381,5
19382,1
19383,1
19384,1
19385,1
19386,2
19387,1
19388,1
19389,1
19390,1
19391,1
19392,4
19393,1
19394,1
19395,1
19396,4
19397,1
19398,3
19399,1
19400,1
19401,1
19402,1
19403,2
19404,1
19405,1
19406,2
19407,2
19408,2
19409,1
19410,1
19411,1
19412,2
19413,5
19414,2
19415,1
19416,1
19417,1
19418,1
19419,1
19420,1
19421,1
19422,4
19423,1
19424,2
19425,4
19426,2
19427,1
19428,1
19429,1
19430,1
19431,1
19432,2
19433,1
19434,1
19435,1
19436,2
19437,2
19438,1
19439,2
19440,1
19441,1
19442,1
19443,1
19444,1
19445,1
19446,4
19447,2
19448,1
19449,2
19450,1
19451,1
19452,4
19453,4
19454,1
19455,1
19456,2
19457,1
19458,1
19459,3
19460,4
19461,1
19462,1
19463,1
19464,1
19465,1
19466,1
19467,1
19468,1
19469,1
19470,4
19471,2
19472,1
19473,1
19474,1
19475,2
19476,1
19477,1
19478,1
19479,1
19480,1
19481,3
19482,1
19483,1
19484,1
19485,2
19486,1
19487,1
19488,2
19489,1
19490,1
19491,1
19492,2
19493,1
19494,2
19495,1
19496,1
19497,2
19498,1
19499,1
19500,6
19501,3
19502,1
19503,1
19504,3
19505,1
19506,1
19507,1
19508,1
19509,1
19510,1
19511,1
19512,3
19513,1
19514,1
19515,2
19516,1
19517,1
19518,1
19519,1
19520,1
19521,4
19522,1
19523,1
19524,1
19525,2
19526,1
19527,2
19528,1
19529,2
19530,1
19531,1
19532,2
19533,1
19534,2
19535,1
19536,1
19537,1
19538,4
19539,1
19540,1
19541,1
19542,1
19543,1
19544,1
19545,1
19546,1
19547,1
19548,1
19549,1
19550,2
19551,1
19552,1
19553,1
19554,1
19555,2
19556,1
19557,1
19558,1
19559,1
19560,1
19561,1
19562,1
19563,1
19564,1
19565,1
19566,1
19567,1
19568,2
19569,1
19570,1
19571,1
19572,2
19573,1
19574,1
19575,2
19576,1
19577,1
19578,1
19579,1
19580,1
19581,1
19582,1
19583,1
19584,1
19585,5
19586,1
19587,1
19588,1
19589,3
19590,1
19591,1
19592,4
19593,1
19594,1
19595,1
19596,1
19597,1
19598,1
19599,4
19600,2
19601,2
19602,1
19603,0
19604,2
19605,1
19606,1
19607,2
19608,1
19609,1
19610,1
19611,1
19612,1
19613,1
19614,1
19615,2
19616,2
19617,1
19618,7
19619,1
19620,2
19621,2
19622,1
19623,1
19624,2
19625,2
19626,2
19627,1
19628,2
19629,1
19630,1
19631,1
19632,1
19633,1
19634,1
19635,2
19636,4
19637,1
19638,1
19639,1
19640,1
19641,1
19642,1
19643,1
19644,1
19645,2
19646,1
19647,1
19648,1
19649,1
19650,7
19651,1
19652,1
19653,1
19654,2
19655,1
19656,1
19657,2
19658,1
19659,4
19660,1
19661,1
19662,1
19663,1
19664,1
19665,1
19666,1
19667,1
19668,1
19669,5
19670,1
19671,1
19672,1
19673,2
19674,1
19675,4
19676,1
19677,1
19678,1
19679,2
19680,2
19681,1
19682,1
19683,1
19684,2
19685,2
19686,3
19687,1
19688,1
19689,1
19690,1
19691,1
19692,1
19693,4
19694,2
19695,1
19696,1
19697,1
19698,1
19699,6
19700,2
19701,1
19702,1
19703,1
19704,2
19705,2
19706,4
19707,1
19708,1
19709,5
19710,1
19711,1
19712,1
19713,1
19714,2
19715,5
19716,2
19717,1
19718,1
19719,2
19720,2
19721,1
19722,1
19723,2
19724,1
19725,2
19726,1
19727,1
19728,4
19729,1
19730,1
19731,1
19732,1
19733,1
19734,1
19735,1
19736,1
19737,1
19738,1
19739,1
19740,1
19741,1
19742,1
19743,1
19744,4
19745,1
19746,1
19747,7
19748,1
19749,2
19750,1
19751,1
19752,1
19753,1
19754,2
19755,3
19756,1
19757,4
19758,1
19759,1
19760,1
19761,2
19762,1
19763,1
19764,1
19765,1
19766,2
19767,1
19768,1
19769,2
19770,1
19771,2
19772,1
19773,2
19774,2
19775,1
19776,1
19777,4
19778,4
19779,1
19780,1
19781,1
19782,4
19783,1
19784,4
19785,2
19786,1
19787,1
19788,1
19789,1
19790,1
19791,1
19792,1
19793,3
19794,1
19795,1
19796,2
19797,3
19798,1
19799,1
19800,2
19801,3
19802,2
19803,1
19804,1
19805,1
19806,2
19807,1
19808,2
19809,2
19810,3
19811,2
19812,1
19813,1
19814,1
19815,5
19816,1
19817,4
19818,1
19819,1
19820,1
19821,1
19822,1
19823,1
19824,2
19825,1
19826,1
19827,1
19828,1
19829,3
19830,1
19831,2
19832,1
19833,5
19834,1
19835,1
19836,1
19837,2
19838,2
19839,1
19840,1
19841,1
19842,1
19843,1
19844,1
19845,2
19846,4
19847,8
19848,1
19849,1
19850,4
19851,1
19852,1
19853,1
19854,2
19855,4
19856,1
19857,2
19858,1
19859,1
19860,1
19861,1
19862,2
19863,1
19864,2
19865,1
19866,4
19867,1
19868,1
19869,3
19870,2
19871,5
19872,1
19873,2
19874,1
19875,1
19876,1
19877,1
19878,1
19879,1
19880,1
19881,1
19882,1
19883,2
19884,1
19885,1
19886,1
19887,1
19888,1
19889,1
19890,1
19891,1
19892,1
19893,1
19894,2
19895,1
19896,1
19897,1
19898,1
19899,1
19900,1
19901,1
19902,1
19903,4
19904,2
19905,1
19906,4
19907,1
19908,1
19909,2
19910,1
19911,1
19912,1
19913,2
19914,3
19915,1
19916,2
19917,2
19918,2
19919,1
19920,1
19921,1
19922,1
19923,1
19924,1
19925,1
19926,1
19927,2
19928,1
19929,1
19930,1
19931,1
19932,1
19933,1
19934,4
19935,1
19936,1
19937,2
19938,1
19939,4
19940,1
19941,2
19942,1
19943,1
19944,1
19945,1
19946,2
19947,1
19948,1
19949,1
19950,4
19951,1
19952,1
19953,1
19954,1
19955,1
19956,1
19957,1
19958,1
19959,1
19960,1
19961,1
19962,1
19963,2
19964,2
19965,1
19966,1
19967,2
19968,1
19969,1
19970,1
19971,2
19972,2
19973,1
19974,7
19975,1
19976,1
19977,1
19978,1
19979,1
19980,1
19981,1
19982,1
19983,1
19984,1
19985,1
19986,1
19987,2
19988,1
19989,1
19990,4
19991,4
19992,1
19993,1
19994,2
19995,5
19996,1
19997,2
19998,2
19999,1
20000,1
20001,1
20002,1
20003,1
20004,1
20005,1
20006,1
20007,1
20008,1
20009,1
20010,1
20011,1
20012,2
20013,2
20014,1
20015,1
20016,1
20017,1
20018,1
20019,1
20020,2
20021,1
20022,2
20023,2
20024,2
20025,1
20026,2
20027,1
20028,1
20029,2
20030,1
20031,2
20032,1
20033,1
20034,1
20035,1
20036,1
20037,1
20038,1
20039,1
20040,4
20041,2
20042,1
20043,2
20044,2
20045,2
20046,4
20047,1
20048,2
20049,2
20050,1
20051,1
20052,1
20053,5
20054,1
20055,2
20056,1
20057,1
20058,1
20059,2
20060,1
20061,1
20062,1
20063,1
20064,1
20065,1
20066,1
20067,1
20068,2
20069,1
20070,1
20071,1
20072,1
20073,1
20074,5
20075,1
20076,1
20077,1
20078,1
20079,4
20080,2
20081,1
20082,1
20083,1
20084,2
20085,2
20086,1
20087,1
20088,1
20089,1
20090,1
20091,1
20092,1
20093,1
20094,1
20095,2
20096,2
20097,1
20098,1
20099,1
20100,1
20101,4
20102,1
20103,1
20104,1
20105,2
20106,1
20107,5
20108,1
20109,5
20110,1
20111,1
20112,2
20113,2
20114,1
20115,1
20116,1
20117,1
20118,1
20119,3
20120,1
20121,2
20122,1
20123,1
20124,1
20125,1
20126,2
20127,2
20128,1
20129,1
20130,1
20131,2
20132,1
20133,2
20134,2
20135,3
20136,1
20137,1
20138,1
20139,1
20140,1
20141,1
20142,1
20143,1
20144,1
20145,2
20146,2
20147,1
20148,3
20149,1
20150,2
20151,1
20152,1
20153,1
20154,1
20155,1
20156,1
20157,1
20158,2
20159,2
20160,1
20161,4
20162,4
20163,2
20164,1
20165,1
20166,3
20167,2
20168,1
20169,1
20170,2
20171,3
20172,1
20173,1
20174,1
20175,2
20176,1
20177,2
20178,4
20179,1
20180,4
20181,1
20182,1
20183,1
20184,4
20185,1
20186,1
20187,2
20188,1
20189,2
20190,2
20191,4
20192,1
20193,1
20194,1
20195,1
20196,1
20197,1
20198,2
20199,1
20200,1
20201,1
20202,2
20203,1
20204,1
20205,1
20206,1
20207,4
20208,1
20209,2
20210,1
20211,2
20212,2
20213,4
20214,1
20215,1
20216,2
20217,1
20218,1
20219,1
20220,1
20221,1
20222,2
20223,1
20224,1
20225,1
20226,1
20227,1
20228,1
20229,1
20230,1
20231,4
20232,1
20233,1
20234,1
20235,5
20236,1
20237,1
20238,1
20239,1
20240,3
20241,1
20242,1
20243,5
20244,2
20245,1
20246,1
20247,4
20248,1
20249,3
20250,2
20251,1
20252,1
20253,4
20254,2
20255,1
20256,1
20257,1
20258,1
20259,3
20260,1
20261,1
20262,1
20263,1
20264,2
20265,1
20266,1
20267,2
20268,1
20269,1
20270,1
20271,1
20272,1
20273,2
20274,1
20275,1
20276,2
20277,4
20278,1
20279,1
20280,2
20281,1
20282,2
20283,2
20284,1
20285,1
20286,1
20287,5
20288,4
20289,2
20290,1
20291,4
20292,1
20293,1
20294,2
20295,1
20296,2
20297,1
20298,1
20299,1
20300,1
20301,1
20302,1
20303,2
20304,2
20305,1
20306,2
20307,1
20308,1
20309,1
20310,1
20311,4
20312,1
20313,2
20314,2
20315,5
20316,4
20317,1
20318,1
20319,2
20320,2
20321,2
20322,2
20323,1
20324,1
20325,2
20326,1
20327,1
20328,1
20329,4
20330,1
20331,1
20332,1
20333,1
20334,2
20335,2
20336,1
20337,1
20338,1
20339,1
20340,1
20341,1
20342,2
20343,1
20344,1
20345,2
20346,1
20347,1
20348,1
20349,1
20350,2
20351,1
20352,1
20353,1
20354,1
20355,2
20356,1
20357,5
20358,1
20359,1
20360,1
20361,1
20362,1
20363,1
20364,4
20365,2
20366,1
20367,2
20368,1
20369,1
20370,1
20371,1
20372,1
20373,1
20374,1
20375,1
20376,1
20377,1
20378,1
20379,2
20380,4
20381,1
20382,1
20383,1
20384,5
20385,2
20386,1
20387,2
20388,5
20389,1
20390,1
20391,1
20392,1
20393,1
20394,2
20395,1
20396,3
20397,4
20398,4
20399,1
20400,1
20401,1
20402,1
20403,1
20404,1
20405,1
20406,4
20407,2
20408,1
20409,1
20410,1
20411,1
20412,2
20413,1
20414,2
20415,4
20416,1
20417,1
20418,1
20419,1
20420,1
20421,1
20422,3
20423,1
20424,1
20425,2
20426,1
20427,1
20428,1
20429,1
20430,2
20431,2
20432,1
20433,1
20434,1
20435,1
20436,4
20437,1
20438,1
20439,1
20440,1
20441,1
20442,1
20443,1
20444,1
20445,1
20446,2
20447,2
20448,1
20449,1
20450,1
20451,1
20452,1
20453,3
20454,2
20455,2
20456,2
20457,1
20458,0
20459,2
20460,1
20461,1
20462,2
20463,2
20464,1
20465,4
20466,1
20467,4
20468,1
20469,1
20470,1
20471,2
20472,1
20473,1
20474,1
20475,1
20476,1
20477,1
20478,1
20479,5
20480,1
20481,1
20482,1
20483,1
20484,1
20485,1
20486,1
20487,1
20488,1
20489,1
20490,1
20491,1
20492,2
20493,4
20494,1
20495,3
20496,4
20497,4
20498,1
20499,1
20500,4
20501,1
20502,1
20503,1
20504,5
20505,1
20506,5
20507,2
20508,1
20509,2
20510,1
20511,1
20512,2
20513,4
20514,1
20515,2
20516,1
20517,1
20518,1
20519,1
20520,1
20521,1
20522,1
20523,1
20524,6
20525,1
20526,1
20527,4
20528,2
20529,1
20530,1
20531,1
20532,1
20533,1
20534,1
20535,5
20536,5
20537,1
20538,4
20539,1
20540,1
20541,2
20542,1
20543,1
20544,1
20545,1
20546,1
20547,1
20548,1
20549,4
20550,1
20551,2
20552,1
20553,1
20554,2
20555,1
20556,1
20557,1
20558,4
20559,1
20560,2
20561,1
20562,2
20563,4
20564,4
20565,1
20566,2
20567,1
20568,1
20569,1
20570,2
20571,2
20572,1
20573,1
20574,3
20575,2
20576,1
20577,1
20578,1
20579,2
20580,4
20581,4
20582,1
20583,2
20584,2
20585,1
20586,2
20587,2
20588,1
20589,1
20590,1
20591,2
20592,1
20593,1
20594,1
20595,1
20596,1
20597,1
20598,1
20599,1
20600,1
20601,4
20602,1
20603,1
20604,1
20605,4
20606,1
20607,1
20608,1
20609,2
20610,1
20611,1
20612,1
20613,1
20614,1
20615,2
20616,1
20617,2
20618,1
20619,1
20620,3
20621,2
20622,1
20623,3
20624,1
20625,1
20626,4
20627,1
20628,4
20629,1
20630,1
20631,1
20632,1
20633,1
20634,1
20635,1
20636,5
20637,2
20638,1
20639,1
20640,1
20641,2
20642,1
20643,1
20644,1
20645,1
20646,1
20647,2
20648,1
20649,3
20650,1
20651,2
20652,1
20653,1
20654,1
20655,2
20656,2
20657,2
20658,1
20659,1
20660,1
20661,2
20662,2
20663,1
20664,1
20665,1
20666,2
20667,1
20668,2
20669,2
20670,1
20671,6
20672,2
20673,1
20674,5
20675,2
20676,1
20677,1
20678,1
20679,1
20680,1
20681,1
20682,2
20683,1
20684,1
20685,1
20686,1
20687,1
20688,2
20689,1
20690,1
20691,1
20692,4
20693,1
20694,1
20695,1
20696,1
20697,1
20698,1
20699,1
20700,4
20701,2
20702,1
20703,1
20704,1
20705,1
20706,4
20707,1
20708,2
20709,1
20710,4
20711,1
20712,1
20713,1
20714,2
20715,4
20716,2
20717,1
20718,1
20719,2
20720,1
20721,2
20722,1
20723,1
20724,1
20725,4
20726,4
20727,2
20728,1
20729,1
20730,4
20731,2
20732,1
20733,1
20734,1
20735,1
20736,2
20737,2
20738,1
20739,1
20740,2
20741,1
20742,2
20743,1
20744,1
20745,1
20746,1
20747,1
20748,1
20749,2
20750,1
20751,1
20752,1
20753,1
20754,2
20755,1
20756,3
20757,1
20758,1
20759,1
20760,1
20761,2
20762,2
20763,2
20764,1
20765,1
20766,3
20767,1
20768,1
20769,5
20770,1
20771,1
20772,1
20773,1
20774,4
20775,4
20776,2
20777,1
20778,1
20779,1
20780,1
20781,1
20782,1
20783,1
20784,1
20785,5
20786,1
20787,2
20788,1
20789,4
20790,1
20791,1
20792,1
20793,1
20794,1
20795,1
20796,1
20797,4
20798,1
20799,1
20800,1
20801,1
20802,4
20803,1
20804,2
20805,1
20806,1
20807,3
20808,1
20809,1
20810,1
20811,1
20812,1
20813,1
20814,1
20815,1
20816,1
20817,1
20818,1
20819,1
20820,1
20821,1
20822,2
20823,1
20824,2
20825,3
20826,1
20827,1
20828,3
20829,1
20830,1
20831,1
20832,1
20833,1
20834,1
20835,1
20836,1
20837,1
20838,1
20839,1
20840,4
20841,1
20842,1
20843,2
20844,1
20845,4
20846,1
20847,1
20848,1
20849,7
20850,1
20851,4
20852,1
20853,1
20854,2
20855,1
20856,1
20857,1
20858,1
20859,2
20860,1
20861,1
20862,2
20863,2
20864,2
20865,4
20866,2
20867,1
20868,1
20869,1
20870,1
20871,7
20872,1
20873,1
20874,1
20875,4
20876,1
20877,1
20878,2
20879,1
20880,1
20881,1
20882,1
20883,1
20884,1
20885,1
20886,1
20887,3
20888,1
20889,1
20890,7
20891,1
20892,1
20893,1
20894,4
20895,4
20896,1
20897,1
20898,1
20899,4
20900,1
20901,1
20902,1
20903,1
20904,2
20905,4
20906,8
20907,4
20908,1
20909,1
20910,1
20911,1
20912,1
20913,1
20914,4
20915,1
20916,3
20917,1
20918,2
20919,1
20920,1
20921,2
20922,2
20923,4
20924,1
20925,1
20926,1
20927,3
20928,1
20929,1
20930,1
20931,1
20932,3
20933,1
20934,1
20935,1
20936,4
20937,3
20938,1
20939,1
20940,2
20941,2
20942,3
20943,2
20944,1
20945,1
20946,1
20947,1
20948,1
20949,1
20950,1
20951,1
20952,0
20953,1
20954,1
20955,1
20956,2
20957,1
20958,1
20959,1
20960,5
20961,2
20962,1
20963,5
20964,1
20965,4
20966,4
20967,1
20968,4
20969,1
20970,1
20971,1
20972,1
20973,4
20974,1
20975,2
20976,1
20977,1
20978,1
20979,1
20980,1
20981,1
20982,1
20983,2
20984,4
20985,1
20986,1
20987,5
20988,1
20989,1
20990,1
20991,1
20992,1
20993,2
20994,1
20995,2
20996,1
20997,5
20998,4
20999,1
21000,1
21001,1
21002,4
21003,4
21004,1
21005,1
21006,4
21007,1
21008,1
21009,2
21010,2
21011,1
21012,1
21013,1
21014,1
21015,1
21016,2
21017,4
21018,1
21019,2
21020,1
21021,3
21022,1
21023,2
21024,2
21025,8
21026,2
21027,1
21028,1
21029,1
21030,1
21031,1
21032,1
21033,2
21034,1
21035,1
21036,2
21037,1
21038,1
21039,1
21040,2
21041,1
21042,2
21043,1
21044,1
21045,3
21046,1
21047,1
21048,1
21049,1
21050,1
21051,1
21052,1
21053,5
21054,1
21055,1
21056,1
21057,1
21058,2
21059,1
21060,2
21061,1
21062,1
21063,1
21064,1
21065,1
21066,1
21067,1
21068,1
21069,1
21070,2
21071,2
21072,1
21073,1
21074,2
21075,2
21076,1
21077,1
21078,1
21079,2
21080,1
21081,1
21082,2
21083,2
21084,1
21085,1
21086,4
21087,1
21088,1
21089,1
21090,4
21091,1
21092,1
21093,1
21094,1
21095,1
21096,1
21097,4
21098,3
21099,1
21100,4
21101,1
21102,2
21103,1
21104,4
21105,1
21106,1
21107,1
21108,2
21109,1
21110,5
21111,1
21112,2
21113,1
21114,1
21115,1
21116,1
21117,1
21118,3
21119,2
21120,1
21121,4
21122,1
21123,1
21124,1
21125,1
21126,1
21127,1
21128,1
21129,1
21130,2
21131,1
21132,1
21133,2
21134,1
21135,1
21136,1
21137,1
21138,1
21139,4
21140,1
21141,2
21142,1
21143,1
21144,1
21145,1
21146,1
21147,1
21148,1
21149,1
21150,2
21151,1
21152,1
21153,1
21154,3
21155,1
21156,3
21157,2
21158,1
21159,1
21160,1
21161,2
21162,1
21163,2
21164,2
21165,1
21166,1
21167,1
21168,1
21169,1
21170,1
21171,2
21172,1
21173,2
21174,1
21175,2
21176,1
21177,4
21178,5
21179,1
21180,4
21181,1
21182,2
21183,1
21184,1
21185,1
21186,5
21187,1
21188,1
21189,2
21190,1
21191,1
21192,5
21193,1
21194,1
21195,4
21196,4
21197,5
21198,1
21199,1
21200,1
21201,2
21202,1
21203,1
21204,1
21205,2
21206,2
21207,1
21208,1
21209,1
21210,1
21211,2
21212,2
21213,2
21214,4
21215,1
21216,1
21217,1
21218,1
21219,1
21220,1
21221,1
21222,1
21223,1
21224,1
21225,1
21226,1
21227,1
21228,1
21229,4
21230,1
21231,1
21232,2
21233,1
21234,1
21235,1
21236,1
21237,4
21238,4
21239,1
21240,1
21241,1
21242,1
21243,1
21244,1
21245,1
21246,1
21247,2
21248,1
21249,2
21250,1
21251,1
21252,1
21253,2
21254,1
21255,1
21256,1
21257,5
21258,1
21259,1
21260,3
21261,1
21262,2
21263,1
21264,1
21265,1
21266,1
21267,5
21268,1
21269,1
21270,2
21271,1
21272,1
21273,1
21274,1
21275,2
21276,1
21277,1
21278,1
21279,2
21280,3
21281,1
21282,2
21283,1
21284,2
21285,1
21286,1
21287,3
21288,4
21289,1
21290,1
21291,4
21292,1
21293,2
21294,1
21295,1
21296,1
21297,1
21298,1
21299,2
21300,2
21301,2
21302,1
21303,1
21304,1
21305,1
21306,5
21307,1
21308,1
21309,1
21310,3
21311,1
21312,1
21313,3
21314,2
21315,2
21316,1
21317,4
21318,1
21319,4
21320,2
21321,1
21322,1
21323,1
21324,3
21325,1
21326,1
21327,1
21328,1
21329,1
21330,2
21331,5
21332,1
21333,1
21334,1
21335,1
21336,1
21337,1
21338,1
21339,1
21340,8
21341,4
21342,1
21343,1
21344,1
21345,1
21346,4
21347,4
21348,1
21349,1
21350,1
21351,1
21352,1
21353,1
21354,5
21355,1
21356,1
21357,2
21358,1
21359,1
21360,1
21361,1
21362,1
21363,1
21364,1
21365,1
21366,2
21367,1
21368,3
21369,1
21370,1
21371,4
21372,1
21373,1
21374,1
21375,2
21376,1
21377,1
21378,2
21379,1
21380,2
21381,1
21382,1
21383,1
21384,1
21385,2
21386,2
21387,1
21388,1
21389,1
21390,1
21391,1
21392,1
21393,2
21394,2
21395,1
21396,5
21397,1
21398,2
21399,1
21400,1
21401,2
21402,1
21403,1
21404,1
21405,1
21406,1
21407,1
21408,1
21409,1
21410,3
21411,5
21412,1
21413,1
21414,4
21415,1
21416,3
21417,1
21418,1
21419,1
21420,4
21421,1
21422,1
21423,2
21424,1
21425,5
21426,1
21427,1
21428,5
21429,1
21430,1
21431,1
21432,1
21433,2
21434,1
21435,2
21436,1
21437,2
21438,1
21439,1
21440,1
21441,3
21442,1
21443,1
21444,1
21445,1
21446,1
21447,1
21448,1
21449,2
21450,1
21451,1
21452,2
21453,2
21454,2
21455,4
21456,2
21457,1
21458,2
21459,1
21460,1
21461,2
21462,1
21463,2
21464,1
21465,1
21466,1
21467,2
21468,1
21469,1
21470,2
21471,1
21472,2
21473,2
21474,1
21475,4
21476,2
21477,3
21478,1
21479,1
21480,1
21481,4
21482,1
21483,4
21484,1
21485,1
21486,1
21487,2
21488,1
21489,1
21490,1
21491,1
21492,1
21493,1
21494,1
21495,1
21496,1
21497,2
21498,4
21499,4
21500,1
21501,1
21502,1
21503,1
21504,3
21505,1
21506,1
21507,1
21508,1
21509,1
21510,1
21511,4
21512,1
21513,2
21514,1
21515,1
21516,1
21517,1
21518,1
21519,1
21520,1
21521,1
21522,1
21523,1
21524,1
21525,2
21526,1
21527,1
21528,5
21529,1
21530,2
21531,2
21532,2
21533,1
21534,1
21535,1
21536,1
21537,1
21538,1
21539,1
21540,4
21541,1
21542,1
21543,2
21544,1
21545,4
21546,1
21547,1
21548,4
21549,1
21550,1
21551,1
21552,1
21553,3
21554,1
21555,1
21556,2
21557,3
21558,1
21559,4
21560,4
21561,1
21562,1
21563,2
21564,1
21565,1
21566,1
21567,2
21568,1
21569,1
21570,2
21571,3
21572,1
21573,3
21574,1
21575,1
21576,1
21577,2
21578,1
21579,1
21580,4
21581,1
21582,1
21583,1
21584,1
21585,1
21586,1
21587,1
21588,1
21589,1
21590,1
21591,2
21592,1
21593,1
21594,1
21595,1
21596,1
21597,1
21598,1
21599,1
21600,3
21601,3
21602,1
21603,1
21604,1
21605,1
21606,1
21607,1
21608,1
21609,1
21610,1
21611,1
21612,1
21613,1
21614,1
21615,5
21616,2
21617,1
21618,2
21619,1
21620,1
21621,1
21622,2
21623,1
21624,2
21625,1
21626,5
21627,1
21628,1
21629,1
21630,1
21631,1
21632,1
21633,2
21634,2
21635,1
21636,2
21637,3
21638,3
21639,1
21640,1
21641,1
21642,3
21643,1
21644,1
21645,2
21646,1
21647,2
21648,1
21649,2
21650,1
21651,1
21652,1
21653,1
21654,1
21655,1
21656,1
21657,2
21658,3
21659,2
21660,1
21661,1
21662,2
21663,1
21664,3
21665,1
21666,1
21667,1
21668,1
21669,1
21670,2
21671,1
21672,1
21673,1
21674,1
21675,1
21676,1
21677,2
21678,1
21679,4
21680,1
21681,1
21682,4
21683,4
21684,1
21685,2
21686,4
21687,2
21688,1
21689,2
21690,2
21691,1
21692,2
21693,1
21694,2
21695,6
21696,2
21697,1
21698,4
21699,1
21700,1
21701,1
21702,1
21703,1
21704,2
21705,5
21706,4
21707,1
21708,1
21709,1
21710,4
21711,2
21712,1
21713,1
21714,1
21715,1
21716,1
21717,5
21718,1
21719,1
21720,1
21721,1
21722,1
21723,1
21724,2
21725,1
21726,1
21727,1
21728,1
21729,1
21730,1
21731,1
21732,1
21733,1
21734,1
21735,1
21736,4
21737,1
21738,2
21739,1
21740,3
21741,1
21742,1
21743,1
21744,4
21745,1
21746,1
21747,4
21748,1
21749,4
21750,1
21751,2
21752,1
21753,2
21754,1
21755,2
21756,4
21757,4
21758,3
21759,2
21760,1
21761,1
21762,1
21763,2
21764,1
21765,2
21766,1
21767,1
21768,1
21769,1
21770,1
21771,1
21772,1
21773,2
21774,1
21775,3
21776,1
21777,1
21778,1
21779,1
21780,1
21781,2
21782,1
21783,1
21784,1
21785,2
21786,3
21787,1
21788,1
21789,1
21790,1
21791,1
21792,1
21793,2
21794,1
21795,1
21796,1
21797,1
21798,1
21799,5
21800,2
21801,2
21802,2
21803,1
21804,2
